"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2023-09-01","Brooklyn","2","LCL/LTD","B46","Off-Peak","8,814","15,128","58.262825%"
"2023-09-01","Brooklyn","2","LCL/LTD","B46","Peak","3,335","5,517","60.449517%"
"2023-09-01","Brooklyn","1","SBS","B46+","Off-Peak","2,749","3,665","75.00682%"
"2023-09-01","Brooklyn","1","SBS","B46+","Peak","1,382","2,127","64.97414%"
"2023-09-01","Brooklyn","2","SBS","B46+","Off-Peak","921","1,418","64.950633%"
"2023-09-01","Brooklyn","2","SBS","B46+","Peak","390","587","66.43952%"
"2023-09-01","Brooklyn","1","LCL/LTD","B47","Off-Peak","12,575","19,095","65.854937%"
"2023-09-01","Brooklyn","1","LCL/LTD","B47","Peak","4,953","8,830","56.092864%"
"2023-09-01","Brooklyn","2","LCL/LTD","B47","Off-Peak","5,330","8,537","62.434113%"
"2023-09-01","Brooklyn","2","LCL/LTD","B47","Peak","1,752","2,894","60.53905%"
"2023-09-01","Brooklyn","1","LCL/LTD","B48","Off-Peak","6,992","10,768","64.933133%"
"2023-09-01","Brooklyn","1","LCL/LTD","B48","Peak","2,201","4,089","53.82734%"
"2023-09-01","Brooklyn","2","LCL/LTD","B48","Off-Peak","3,206","5,179","61.90384%"
"2023-09-01","Brooklyn","2","LCL/LTD","B48","Peak","978","1,519","64.384466%"
"2023-09-01","Brooklyn","1","LCL/LTD","B49","Off-Peak","12,255","18,763","65.314716%"
"2023-09-01","Brooklyn","1","LCL/LTD","B49","Peak","4,866","7,932","61.34645%"
"2023-09-01","Brooklyn","2","LCL/LTD","B49","Off-Peak","3,569","6,592","54.141384%"
"2023-09-01","Brooklyn","2","LCL/LTD","B49","Peak","1,263","2,306","54.770166%"
"2023-09-01","Brooklyn","1","LCL/LTD","B52","Off-Peak","10,862","15,693","69.21557%"
"2023-09-01","Brooklyn","1","LCL/LTD","B52","Peak","4,147","7,275","57.00344%"
"2023-09-01","Brooklyn","2","LCL/LTD","B52","Off-Peak","4,475","6,770","66.10044%"
"2023-09-01","Brooklyn","2","LCL/LTD","B52","Peak","1,499","2,342","64.005125%"
"2023-09-01","Brooklyn","1","LCL/LTD","B54","Off-Peak","4,889","7,289","67.073673%"
"2023-09-01","Brooklyn","1","LCL/LTD","B54","Peak","1,910","3,394","56.27578%"
"2023-09-01","Brooklyn","2","LCL/LTD","B54","Off-Peak","2,017","3,265","61.77642%"
"2023-09-01","Brooklyn","2","LCL/LTD","B54","Peak","700","1,110","63.06306%"
"2023-09-01","Brooklyn","1","LCL/LTD","B57","Off-Peak","7,324","11,412","64.178056%"
"2023-09-01","Brooklyn","1","LCL/LTD","B57","Peak","2,865","5,073","56.47546%"
"2023-09-01","Brooklyn","2","LCL/LTD","B57","Off-Peak","3,407","5,438","62.65171%"
"2023-09-01","Brooklyn","2","LCL/LTD","B57","Peak","1,362","2,071","65.765333%"
"2023-09-01","Brooklyn","1","LCL/LTD","B6","Off-Peak","26,324","41,829","62.932414%"
"2023-09-01","Brooklyn","1","LCL/LTD","B6","Peak","9,803","17,191","57.024026%"
"2023-09-01","Brooklyn","2","LCL/LTD","B6","Off-Peak","10,771","16,006","67.29351%"
"2023-09-01","Brooklyn","2","LCL/LTD","B6","Peak","4,027","5,932","67.88604%"
"2023-09-01","Brooklyn","1","LCL/LTD","B60","Off-Peak","10,006","15,227","65.71222%"
"2023-09-01","Brooklyn","1","LCL/LTD","B60","Peak","4,372","7,434","58.81087%"
"2023-09-01","Brooklyn","2","LCL/LTD","B60","Off-Peak","4,228","6,328","66.81416%"
"2023-09-01","Brooklyn","2","LCL/LTD","B60","Peak","1,250","2,073","60.29908%"
"2023-09-01","Brooklyn","1","LCL/LTD","B61","Off-Peak","8,176","11,955","68.3898%"
"2023-09-01","Brooklyn","1","LCL/LTD","B61","Peak","3,239","5,432","59.62813%"
"2023-09-01","Brooklyn","2","LCL/LTD","B61","Off-Peak","3,684","5,492","67.07939%"
"2023-09-01","Brooklyn","2","LCL/LTD","B61","Peak","1,280","1,910","67.01571%"
"2023-09-01","Brooklyn","1","LCL/LTD","B62","Off-Peak","7,077","11,000","64.336365%"
"2023-09-01","Brooklyn","1","LCL/LTD","B62","Peak","2,596","4,840","53.636366%"
"2023-09-01","Brooklyn","2","LCL/LTD","B62","Off-Peak","3,413","5,072","67.29101%"
"2023-09-01","Brooklyn","2","LCL/LTD","B62","Peak","1,069","1,747","61.19061%"
"2023-09-01","Brooklyn","1","LCL/LTD","B63","Off-Peak","8,936","12,869","69.438183%"
"2023-09-01","Brooklyn","1","LCL/LTD","B63","Peak","3,708","5,943","62.39273%"
"2023-09-01","Brooklyn","2","LCL/LTD","B63","Off-Peak","4,316","6,929","62.28893%"
"2023-09-01","Brooklyn","2","LCL/LTD","B63","Peak","1,479","2,404","61.52246%"
"2023-09-01","Brooklyn","1","LCL/LTD","B64","Off-Peak","5,933","8,273","71.71522%"
"2023-09-01","Brooklyn","1","LCL/LTD","B64","Peak","2,376","3,990","59.54887%"
"2023-09-01","Brooklyn","2","LCL/LTD","B64","Off-Peak","3,246","4,783","67.865354%"
"2023-09-01","Brooklyn","2","LCL/LTD","B64","Peak","1,116","1,749","63.80789%"
"2023-09-01","Brooklyn","1","LCL/LTD","B65","Off-Peak","5,737","9,436","60.79907%"
"2023-09-01","Brooklyn","1","LCL/LTD","B65","Peak","1,961","4,041","48.527592%"
"2023-09-01","Brooklyn","2","LCL/LTD","B65","Off-Peak","4,011","6,298","63.686883%"
"2023-09-01","Brooklyn","2","LCL/LTD","B65","Peak","1,593","2,452","64.967376%"
"2023-09-01","Brooklyn","1","LCL/LTD","B67","Off-Peak","6,889","10,271","67.07234%"
"2023-09-01","Brooklyn","1","LCL/LTD","B67","Peak","3,295","5,898","55.866396%"
"2023-09-01","Brooklyn","2","LCL/LTD","B67","Off-Peak","2,486","3,349","74.23111%"
"2023-09-01","Brooklyn","2","LCL/LTD","B67","Peak","832","1,099","75.70519%"
"2023-09-01","Brooklyn","1","LCL/LTD","B68","Off-Peak","9,967","14,580","68.36077%"
"2023-09-01","Brooklyn","1","LCL/LTD","B68","Peak","3,963","6,539","60.6056%"
"2023-09-01","Brooklyn","2","LCL/LTD","B68","Off-Peak","5,615","7,454","75.328684%"
"2023-09-01","Brooklyn","2","LCL/LTD","B68","Peak","1,986","2,737","72.5612%"
"2023-09-01","Brooklyn","1","LCL/LTD","B69","Off-Peak","4,607","6,570","70.121765%"
"2023-09-01","Brooklyn","1","LCL/LTD","B69","Peak","2,643","4,522","58.44759%"
"2023-09-01","Brooklyn","2","LCL/LTD","B69","Off-Peak","1,335","2,162","61.74838%"
"2023-09-01","Brooklyn","2","LCL/LTD","B69","Peak","672","986","68.154156%"
"2023-09-01","Brooklyn","1","LCL/LTD","B7","Off-Peak","6,054","8,957","67.58959%"
"2023-09-01","Brooklyn","1","LCL/LTD","B7","Peak","3,004","5,058","59.391063%"
"2023-09-01","Brooklyn","2","LCL/LTD","B7","Off-Peak","2,158","3,279","65.81275%"
"2023-09-01","Brooklyn","2","LCL/LTD","B7","Peak","995","1,500","66.333336%"
"2023-09-01","Brooklyn","1","LCL/LTD","B70","Off-Peak","5,555","8,458","65.677464%"
"2023-09-01","Brooklyn","1","LCL/LTD","B70","Peak","2,816","4,602","61.190784%"
"2023-09-01","Brooklyn","2","LCL/LTD","B70","Off-Peak","2,822","4,391","64.26782%"
"2023-09-01","Brooklyn","2","LCL/LTD","B70","Peak","1,128","1,736","64.97696%"
"2023-09-01","Brooklyn","1","LCL/LTD","B74","Off-Peak","917","2,102","43.62512%"
"2023-09-01","Brooklyn","1","LCL/LTD","B74","Peak","572","1,256","45.541403%"
"2023-09-01","Brooklyn","2","LCL/LTD","B74","Off-Peak","443","878","50.45558%"
"2023-09-01","Brooklyn","2","LCL/LTD","B74","Peak","225","386","58.290154%"
"2023-09-01","Brooklyn","1","LCL/LTD","B8","Off-Peak","9,618","14,404","66.773117%"
"2023-09-01","Brooklyn","1","LCL/LTD","B8","Peak","4,474","7,476","59.84484%"
"2023-09-01","Brooklyn","2","LCL/LTD","B8","Off-Peak","4,646","7,272","63.88889%"
"2023-09-01","Brooklyn","2","LCL/LTD","B8","Peak","1,670","2,770","60.28881%"
"2023-09-01","Brooklyn","1","LCL/LTD","B82","Off-Peak","13,929","19,689","70.745087%"
"2023-09-01","Brooklyn","1","LCL/LTD","B82","Peak","4,589","7,495","61.22748%"
"2023-09-01","Brooklyn","2","LCL/LTD","B82","Off-Peak","6,857","9,954","68.88688%"
"2023-09-01","Brooklyn","2","LCL/LTD","B82","Peak","2,686","3,982","67.45354%"
"2023-09-01","Brooklyn","1","SBS","B82+","Off-Peak","927","1,198","77.378964%"
"2023-09-01","Brooklyn","1","SBS","B82+","Peak","481","679","70.83947%"
"2023-09-01","Brooklyn","1","LCL/LTD","B83","Off-Peak","8,447","12,850","65.735406%"
"2023-09-01","Brooklyn","1","LCL/LTD","B83","Peak","3,323","5,537","60.01445%"
"2023-09-01","Brooklyn","2","LCL/LTD","B83","Off-Peak","3,358","5,361","62.63757%"
"2023-09-01","Brooklyn","2","LCL/LTD","B83","Peak","1,265","2,088","60.58429%"
"2023-09-01","Brooklyn","1","LCL/LTD","B84","Off-Peak","538","746","72.11796%"
"2023-09-01","Brooklyn","1","LCL/LTD","B84","Peak","258","360","71.666664%"
"2023-09-01","Brooklyn","2","LCL/LTD","B84","Off-Peak","160","203","78.81773%"
"2023-09-01","Brooklyn","2","LCL/LTD","B84","Peak","63","72","87.5%"
"2023-09-01","Brooklyn","1","LCL/LTD","B9","Off-Peak","11,596","17,205","67.399013%"
"2023-09-01","Brooklyn","1","LCL/LTD","B9","Peak","5,094","8,307","61.32178%"
"2023-09-01","Brooklyn","2","LCL/LTD","B9","Off-Peak","5,752","8,063","71.33821%"
"2023-09-01","Brooklyn","2","LCL/LTD","B9","Peak","1,983","2,833","69.99647%"
"2023-09-01","Brooklyn","1","EXP","BM1","Off-Peak","1,022","1,578","64.765525%"
"2023-09-01","Brooklyn","1","EXP","BM1","Peak","746","1,415","52.72085%"
"2023-09-01","Brooklyn","2","EXP","BM1","Off-Peak","202","264","76.51515%"
"2023-09-01","Brooklyn","2","EXP","BM1","Peak","69","90","76.666665%"
"2023-09-01","Brooklyn","1","EXP","BM2","Off-Peak","1,110","1,662","66.787004%"
"2023-09-01","Brooklyn","1","EXP","BM2","Peak","740","1,207","61.309034%"
"2023-09-01","Brooklyn","2","EXP","BM2","Off-Peak","222","337","65.87537%"
"2023-09-01","Brooklyn","2","EXP","BM2","Peak","78","95","82.10526%"
"2023-09-01","Brooklyn","1","EXP","BM3","Off-Peak","894","1,592","56.155777%"
"2023-09-01","Brooklyn","1","EXP","BM3","Peak","516","1,234","41.815236%"
"2023-09-01","Brooklyn","2","EXP","BM3","Off-Peak","221","325","68%"
"2023-09-01","Brooklyn","2","EXP","BM3","Peak","64","95","67.368424%"
"2023-09-01","Brooklyn","1","EXP","BM4","Off-Peak","676","954","70.85954%"
"2023-09-01","Brooklyn","1","EXP","BM4","Peak","627","1,123","55.83259%"
"2023-09-01","Brooklyn","2","EXP","BM4","Off-Peak","190","260","73.07692%"
"2023-09-01","Brooklyn","2","EXP","BM4","Peak","44","80","55%"
"2023-09-01","Brooklyn","1","EXP","BM5","Off-Peak","468","692","67.63006%"
"2023-09-01","Brooklyn","1","EXP","BM5","Peak","393","581","67.642%"
"2023-09-01","Brooklyn","2","EXP","BM5","Off-Peak","100","120","83.33333%"
"2023-09-01","Brooklyn","2","EXP","BM5","Peak","48","50","96%"
"2023-09-01","Brooklyn","1","EXP","X27","Off-Peak","1,919","2,615","73.38432%"
"2023-09-01","Brooklyn","1","EXP","X27","Peak","800","1,260","63.492066%"
"2023-09-01","Brooklyn","2","EXP","X27","Off-Peak","745","1,073","69.4315%"
"2023-09-01","Brooklyn","2","EXP","X27","Peak","349","515","67.76699%"
"2023-09-01","Brooklyn","1","EXP","X28","Off-Peak","1,929","2,743","70.32446%"
"2023-09-01","Brooklyn","1","EXP","X28","Peak","1,052","1,592","66.080403%"
"2023-09-01","Brooklyn","2","EXP","X28","Off-Peak","788","1,134","69.48854%"
"2023-09-01","Brooklyn","2","EXP","X28","Peak","470","642","73.208725%"
"2023-09-01","Brooklyn","1","EXP","X37","Off-Peak","139","185","75.135136%"
"2023-09-01","Brooklyn","1","EXP","X37","Peak","792","1,229","64.442635%"
"2023-09-01","Brooklyn","1","EXP","X38","Off-Peak","274","314","87.261146%"
"2023-09-01","Brooklyn","1","EXP","X38","Peak","856","1,303","65.69455%"
"2023-09-01","Manhattan","1","LCL/LTD","M1","Off-Peak","8,147","11,661","69.865364%"
"2023-09-01","Manhattan","1","LCL/LTD","M1","Peak","3,783","6,617","57.17092%"
"2023-09-01","Manhattan","2","LCL/LTD","M1","Off-Peak","3,127","5,176","60.413444%"
"2023-09-01","Manhattan","2","LCL/LTD","M1","Peak","1,293","2,141","60.39234%"
"2023-09-01","Manhattan","1","LCL/LTD","M10","Off-Peak","6,129","7,542","81.26492%"
"2023-09-01","Manhattan","1","LCL/LTD","M10","Peak","2,533","3,802","66.62283%"
"2023-09-01","Manhattan","2","LCL/LTD","M10","Off-Peak","3,066","4,312","71.103895%"
"2023-09-01","Manhattan","2","LCL/LTD","M10","Peak","1,121","1,611","69.58411%"
"2023-09-01","Manhattan","1","LCL/LTD","M100","Off-Peak","8,438","11,374","74.18674%"
"2023-09-01","Manhattan","1","LCL/LTD","M100","Peak","3,390","5,172","65.545243%"
"2023-09-01","Manhattan","2","LCL/LTD","M100","Off-Peak","3,606","4,752","75.883836%"
"2023-09-01","Manhattan","2","LCL/LTD","M100","Peak","1,365","1,785","76.47059%"
"2023-09-01","Manhattan","1","LCL/LTD","M101","Off-Peak","17,445","30,796","56.646967%"
"2023-09-01","Manhattan","1","LCL/LTD","M101","Peak","5,465","11,410","47.896582%"
"2023-09-01","Manhattan","2","LCL/LTD","M101","Off-Peak","6,963","11,791","59.053516%"
"2023-09-01","Manhattan","2","LCL/LTD","M101","Peak","2,227","3,904","57.04406%"
"2023-09-01","Manhattan","1","LCL/LTD","M102","Off-Peak","9,382","15,318","61.24821%"
"2023-09-01","Manhattan","1","LCL/LTD","M102","Peak","2,910","5,791","50.25039%"
"2023-09-01","Manhattan","2","LCL/LTD","M102","Off-Peak","4,861","7,422","65.49448%"
"2023-09-01","Manhattan","2","LCL/LTD","M102","Peak","1,584","2,575","61.51456%"
"2023-09-01","Manhattan","1","LCL/LTD","M103","Off-Peak","7,930","15,121","52.443624%"
"2023-09-01","Manhattan","1","LCL/LTD","M103","Peak","2,138","5,360","39.88806%"
"2023-09-01","Manhattan","2","LCL/LTD","M103","Off-Peak","3,799","6,598","57.57805%"
"2023-09-01","Manhattan","2","LCL/LTD","M103","Peak","1,292","2,447","52.799344%"
"2023-09-01","Manhattan","1","LCL/LTD","M104","Off-Peak","7,580","10,138","74.7682%"
"2023-09-01","Manhattan","1","LCL/LTD","M104","Peak","2,548","3,825","66.61438%"
"2023-09-01","Manhattan","2","LCL/LTD","M104","Off-Peak","6,140","8,379","73.278433%"
"2023-09-01","Manhattan","2","LCL/LTD","M104","Peak","2,020","2,849","70.902073%"
"2023-09-01","Manhattan","1","LCL/LTD","M106","Off-Peak","2,706","3,471","77.96024%"
"2023-09-01","Manhattan","1","LCL/LTD","M106","Peak","2,080","2,832","73.44633%"
"2023-09-01","Manhattan","2","LCL/LTD","M106","Off-Peak","990","1,120","88.39286%"
"2023-09-01","Manhattan","2","LCL/LTD","M106","Peak","406","477","85.1153%"
"2023-09-01","Manhattan","1","LCL/LTD","M11","Off-Peak","15,328","21,082","72.706574%"
"2023-09-01","Manhattan","1","LCL/LTD","M11","Peak","5,860","9,098","64.40976%"
"2023-09-01","Manhattan","2","LCL/LTD","M11","Off-Peak","5,404","8,902","60.70546%"
"2023-09-01","Manhattan","2","LCL/LTD","M11","Peak","2,213","3,724","59.42535%"
"2023-09-01","Manhattan","1","LCL/LTD","M116","Off-Peak","12,306","14,559","84.525037%"
"2023-09-01","Manhattan","1","LCL/LTD","M116","Peak","5,707","7,573","75.359833%"
"2023-09-01","Manhattan","2","LCL/LTD","M116","Off-Peak","4,578","5,646","81.083953%"
"2023-09-01","Manhattan","2","LCL/LTD","M116","Peak","1,760","2,226","79.06559%"
"2023-09-01","Manhattan","1","LCL/LTD","M12","Off-Peak","1,774","2,295","77.298474%"
"2023-09-01","Manhattan","1","LCL/LTD","M12","Peak","699","1,110","62.972975%"
"2023-09-01","Manhattan","2","LCL/LTD","M12","Off-Peak","1,017","1,230","82.682925%"
"2023-09-01","Manhattan","2","LCL/LTD","M12","Peak","449","600","74.833333%"
"2023-09-01","Manhattan","1","LCL/LTD","M125","Off-Peak","12,156","17,489","69.50655%"
"2023-09-01","Manhattan","1","LCL/LTD","M125","Peak","3,791","6,738","56.26299%"
"2023-09-01","Manhattan","2","LCL/LTD","M125","Off-Peak","5,271","7,398","71.248984%"
"2023-09-01","Manhattan","2","LCL/LTD","M125","Peak","1,663","2,545","65.34381%"
"2023-09-01","Manhattan","1","SBS","M14A+","Off-Peak","3,293","4,070","80.90909%"
"2023-09-01","Manhattan","1","SBS","M14A+","Peak","1,166","1,681","69.363475%"
"2023-09-01","Manhattan","2","SBS","M14A+","Off-Peak","1,492","1,881","79.31951%"
"2023-09-01","Manhattan","2","SBS","M14A+","Peak","505","641","78.78315%"
"2023-09-01","Manhattan","1","SBS","M14D+","Off-Peak","8,516","9,917","85.872746%"
"2023-09-01","Manhattan","1","SBS","M14D+","Peak","3,687","4,723","78.06479%"
"2023-09-01","Manhattan","2","SBS","M14D+","Off-Peak","3,344","4,097","81.6207%"
"2023-09-01","Manhattan","2","SBS","M14D+","Peak","1,138","1,403","81.1119%"
"2023-09-01","Manhattan","1","LCL/LTD","M15","Off-Peak","20,397","30,749","66.333866%"
"2023-09-01","Manhattan","1","LCL/LTD","M15","Peak","5,470","10,032","54.52552%"
"2023-09-01","Manhattan","2","LCL/LTD","M15","Off-Peak","9,656","14,069","68.63316%"
"2023-09-01","Manhattan","2","LCL/LTD","M15","Peak","2,854","4,380","65.159816%"
"2023-09-01","Manhattan","1","SBS","M15+","Off-Peak","8,195","11,310","72.458%"
"2023-09-01","Manhattan","1","SBS","M15+","Peak","4,377","6,554","66.78364%"
"2023-09-01","Manhattan","2","SBS","M15+","Off-Peak","3,258","4,616","70.58059%"
"2023-09-01","Manhattan","2","SBS","M15+","Peak","1,277","1,783","71.620864%"
"2023-09-01","Manhattan","1","LCL/LTD","M2","Off-Peak","8,438","11,672","72.29267%"
"2023-09-01","Manhattan","1","LCL/LTD","M2","Peak","3,254","5,277","61.663824%"
"2023-09-01","Manhattan","2","LCL/LTD","M2","Off-Peak","3,313","5,102","64.93532%"
"2023-09-01","Manhattan","2","LCL/LTD","M2","Peak","1,220","1,926","63.343716%"
"2023-09-01","Manhattan","1","LCL/LTD","M20","Off-Peak","4,173","6,331","65.91376%"
"2023-09-01","Manhattan","1","LCL/LTD","M20","Peak","1,572","2,892","54.35685%"
"2023-09-01","Manhattan","2","LCL/LTD","M20","Off-Peak","2,840","4,456","63.734293%"
"2023-09-01","Manhattan","2","LCL/LTD","M20","Peak","975","1,545","63.106793%"
"2023-09-01","Manhattan","1","LCL/LTD","M21","Off-Peak","3,273","4,109","79.65442%"
"2023-09-01","Manhattan","1","LCL/LTD","M21","Peak","1,776","2,533","70.11449%"
"2023-09-01","Manhattan","2","LCL/LTD","M21","Off-Peak","1,376","1,790","76.87151%"
"2023-09-01","Manhattan","2","LCL/LTD","M21","Peak","573","800","71.625%"
"2023-09-01","Manhattan","1","LCL/LTD","M22","Off-Peak","3,299","4,116","80.150634%"
"2023-09-01","Manhattan","1","LCL/LTD","M22","Peak","1,527","2,265","67.417216%"
"2023-09-01","Manhattan","2","LCL/LTD","M22","Off-Peak","1,218","1,645","74.04255%"
"2023-09-01","Manhattan","2","LCL/LTD","M22","Peak","563","755","74.569535%"
"2023-09-01","Manhattan","1","SBS","M23+","Off-Peak","3,063","3,578","85.606486%"
"2023-09-01","Manhattan","1","SBS","M23+","Peak","1,212","1,576","76.90355%"
"2023-09-01","Manhattan","2","SBS","M23+","Off-Peak","1,226","1,470","83.40136%"
"2023-09-01","Manhattan","2","SBS","M23+","Peak","377","483","78.05383%"
"2023-09-01","Manhattan","1","LCL/LTD","M3","Off-Peak","9,897","13,434","73.67128%"
"2023-09-01","Manhattan","1","LCL/LTD","M3","Peak","3,811","5,973","63.803786%"
"2023-09-01","Manhattan","2","LCL/LTD","M3","Off-Peak","4,289","6,528","65.70159%"
"2023-09-01","Manhattan","2","LCL/LTD","M3","Peak","1,856","2,787","66.594905%"
"2023-09-01","Manhattan","1","LCL/LTD","M31","Off-Peak","7,461","10,054","74.20927%"
"2023-09-01","Manhattan","1","LCL/LTD","M31","Peak","2,989","5,067","58.98954%"
"2023-09-01","Manhattan","2","LCL/LTD","M31","Off-Peak","3,441","4,437","77.5524%"
"2023-09-01","Manhattan","2","LCL/LTD","M31","Peak","1,287","1,654","77.811366%"
"2023-09-01","Manhattan","1","SBS","M34+","Off-Peak","2,830","4,145","68.27503%"
"2023-09-01","Manhattan","1","SBS","M34+","Peak","1,140","2,065","55.20581%"
"2023-09-01","Manhattan","2","SBS","M34+","Off-Peak","1,100","1,325","83.01887%"
"2023-09-01","Manhattan","2","SBS","M34+","Peak","418","525","79.61905%"
"2023-09-01","Manhattan","1","SBS","M34A+","Off-Peak","2,372","3,919","60.525644%"
"2023-09-01","Manhattan","1","SBS","M34A+","Peak","1,213","2,117","57.298064%"
"2023-09-01","Manhattan","2","SBS","M34A+","Off-Peak","938","1,352","69.3787%"
"2023-09-01","Manhattan","2","SBS","M34A+","Peak","299","508","58.85827%"
"2023-09-01","Manhattan","1","LCL/LTD","M35","Off-Peak","1,129","2,282","49.474147%"
"2023-09-01","Manhattan","1","LCL/LTD","M35","Peak","370","932","39.69957%"
"2023-09-01","Manhattan","2","LCL/LTD","M35","Off-Peak","569","1,172","48.549488%"
"2023-09-01","Manhattan","2","LCL/LTD","M35","Peak","211","472","44.70339%"
"2023-09-01","Manhattan","1","LCL/LTD","M4","Off-Peak","13,635","22,570","60.41205%"
"2023-09-01","Manhattan","1","LCL/LTD","M4","Peak","5,943","11,145","53.32436%"
"2023-09-01","Manhattan","2","LCL/LTD","M4","Off-Peak","4,684","8,286","56.529087%"
"2023-09-01","Manhattan","2","LCL/LTD","M4","Peak","2,045","3,680","55.57065%"
"2023-09-01","Manhattan","1","LCL/LTD","M42","Off-Peak","7,483","10,199","73.36994%"
"2023-09-01","Manhattan","1","LCL/LTD","M42","Peak","3,529","5,470","64.51554%"
"2023-09-01","Manhattan","2","LCL/LTD","M42","Off-Peak","2,595","3,847","67.45516%"
"2023-09-01","Manhattan","2","LCL/LTD","M42","Peak","950","1,460","65.068495%"
"2023-09-01","Manhattan","1","LCL/LTD","M5","Off-Peak","9,278","13,520","68.62426%"
"2023-09-01","Manhattan","1","LCL/LTD","M5","Peak","3,232","5,479","58.98887%"
"2023-09-01","Manhattan","2","LCL/LTD","M5","Off-Peak","4,303","6,662","64.590216%"
"2023-09-01","Manhattan","2","LCL/LTD","M5","Peak","1,753","2,585","67.814314%"
"2023-09-01","Manhattan","1","LCL/LTD","M50","Off-Peak","3,883","5,177","75.00483%"
"2023-09-01","Manhattan","1","LCL/LTD","M50","Peak","1,531","2,632","58.16869%"
"2023-09-01","Manhattan","2","LCL/LTD","M50","Off-Peak","1,209","1,700","71.117646%"
"2023-09-01","Manhattan","2","LCL/LTD","M50","Peak","461","700","65.85714%"
"2023-09-01","Manhattan","1","LCL/LTD","M55","Off-Peak","4,460","6,506","68.552107%"
"2023-09-01","Manhattan","1","LCL/LTD","M55","Peak","1,427","2,498","57.1257%"
"2023-09-01","Manhattan","2","LCL/LTD","M55","Off-Peak","2,362","3,610","65.429366%"
"2023-09-01","Manhattan","2","LCL/LTD","M55","Peak","975","1,450","67.241377%"
"2023-09-01","Manhattan","1","LCL/LTD","M57","Off-Peak","5,675","7,783","72.91533%"
"2023-09-01","Manhattan","1","LCL/LTD","M57","Peak","2,704","4,264","63.414633%"
"2023-09-01","Manhattan","2","LCL/LTD","M57","Off-Peak","2,734","3,469","78.812337%"
"2023-09-01","Manhattan","2","LCL/LTD","M57","Peak","1,053","1,451","72.57064%"
"2023-09-01","Manhattan","1","SBS","M60+","Off-Peak","2,569","3,617","71.02571%"
"2023-09-01","Manhattan","1","SBS","M60+","Peak","822","1,304","63.03681%"
"2023-09-01","Manhattan","2","SBS","M60+","Off-Peak","1,227","1,786","68.701005%"
"2023-09-01","Manhattan","2","SBS","M60+","Peak","335","528","63.44697%"
"2023-09-01","Manhattan","1","LCL/LTD","M66","Off-Peak","6,139","7,738","79.335743%"
"2023-09-01","Manhattan","1","LCL/LTD","M66","Peak","3,641","5,124","71.057767%"
"2023-09-01","Manhattan","2","LCL/LTD","M66","Off-Peak","2,372","3,046","77.87262%"
"2023-09-01","Manhattan","2","LCL/LTD","M66","Peak","902","1,084","83.21033%"
"2023-09-01","Manhattan","1","LCL/LTD","M7","Off-Peak","10,073","15,103","66.695356%"
"2023-09-01","Manhattan","1","LCL/LTD","M7","Peak","3,431","5,629","60.95221%"
"2023-09-01","Manhattan","2","LCL/LTD","M7","Off-Peak","4,713","7,816","60.299385%"
"2023-09-01","Manhattan","2","LCL/LTD","M7","Peak","1,822","3,031","60.11217%"
"2023-09-01","Manhattan","1","LCL/LTD","M72","Off-Peak","6,741","7,971","84.56906%"
"2023-09-01","Manhattan","1","LCL/LTD","M72","Peak","2,697","3,662","73.64828%"
"2023-09-01","Manhattan","2","LCL/LTD","M72","Off-Peak","2,468","3,055","80.785596%"
"2023-09-01","Manhattan","2","LCL/LTD","M72","Peak","969","1,165","83.175963%"
"2023-09-01","Manhattan","1","SBS","M79+","Off-Peak","6,708","7,821","85.76908%"
"2023-09-01","Manhattan","1","SBS","M79+","Peak","3,261","4,298","75.8725%"
"2023-09-01","Manhattan","2","SBS","M79+","Off-Peak","2,663","3,294","80.84396%"
"2023-09-01","Manhattan","2","SBS","M79+","Peak","968","1,131","85.58797%"
"2023-09-01","Manhattan","1","LCL/LTD","M8","Off-Peak","3,863","4,565","84.622127%"
"2023-09-01","Manhattan","1","LCL/LTD","M8","Peak","2,070","2,706","76.49667%"
"2023-09-01","Manhattan","2","LCL/LTD","M8","Off-Peak","1,434","1,774","80.834275%"
"2023-09-01","Manhattan","2","LCL/LTD","M8","Peak","476","660","72.121215%"
"2023-09-01","Manhattan","1","SBS","M86+","Off-Peak","3,978","4,809","82.7199%"
"2023-09-01","Manhattan","1","SBS","M86+","Peak","2,027","2,620","77.36641%"
"2023-09-01","Manhattan","2","SBS","M86+","Off-Peak","1,686","1,994","84.55366%"
"2023-09-01","Manhattan","2","SBS","M86+","Peak","572","681","83.994126%"
"2023-09-01","Manhattan","1","LCL/LTD","M9","Off-Peak","5,989","8,045","74.44375%"
"2023-09-01","Manhattan","1","LCL/LTD","M9","Peak","3,371","4,942","68.21125%"
"2023-09-01","Manhattan","2","LCL/LTD","M9","Off-Peak","2,395","3,360","71.279764%"
"2023-09-01","Manhattan","2","LCL/LTD","M9","Peak","835","1,205","69.29461%"
"2023-09-01","Manhattan","1","LCL/LTD","M96","Off-Peak","13,792","17,334","79.56617%"
"2023-09-01","Manhattan","1","LCL/LTD","M96","Peak","6,433","9,251","69.538426%"
"2023-09-01","Manhattan","2","LCL/LTD","M96","Off-Peak","4,836","5,542","87.260914%"
"2023-09-01","Manhattan","2","LCL/LTD","M96","Peak","1,736","1,995","87.01754%"
